10,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-13.8155105580,-0.0000010000,-0.0000010000,-13.8155105580,-13.8155105580,-6.1198058279,-4.2018913791,-5.1298298200,-0.0001070251,-10.9059430506,-5.9282721027,-3.7618903790,-4.5861425030,-6.7400028294,-13.8155105580,-5.5957150439,-0.0000883781,-8.3284628673,-9.1682203301,-0.0277196316,-6.4451915217,-0.0000010000,-8.3192440811,-7.7160378043,-0.0000010000,-5.2036092795,-0.0006435236,-4.7611140069,-4.0996671850,-5.5114088284,-13.8155105580,-6.4624090352,-4.4900667419,-2.6702910871,-0.0011417635,-6.0853785971,-3.6657172541,-5.4301750743,-10.2014037662,-13.8155105580,-0.8794765578
11,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-13.8155105580,-0.0000010000,-13.8155105580,-0.0000010000,-0.0000010000,-13.2592464291,-13.1456413088,-6.7765032918,-0.0000010000,-11.1285225264,-9.1579315830,-11.3316457865,-11.7428040489,-0.0000010000,-0.0000010000,-9.3350341969,-1.2179589835,-0.2716591676,-0.0000883781,-5.9303265761,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-8.3192345506,-5.4717262034,-0.0000010000,-0.0000010000,-0.0006435184,-7.2473119762,-6.8261960906,-3.6677947671,-0.0013563806,-6.5127167131,-6.3628031802,-5.0029681584,-0.0011470705,-0.0000010000,-0.0000010000,-5.5021910781,-3.5383079951,-0.0063848873,-0.0000010000
12,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-0.0018609420,-0.0000010000,-0.0000016963,-13.8155105580,-0.0000010000,-13.8155105580,-9.3636861485,-8.8642689637,-9.1117360757,-1.9286768279,-10.2478925461,-13.1620316326,-0.0000010000,-5.0729354638,-13.8155105580,-0.0000010000,-0.0000883781,-8.4380306044,-9.1681291325,-0.0000065173,-0.0000010000,-0.0000186770,-5.9652987664,-3.1556443942,-0.0000010000,-0.0000010000,-0.0006447322,-7.4164733208,-3.1689114797,-0.0000010000,-0.0132423084,-6.5129943206,-6.3370373239,-6.4923863761,-0.0011370815,-0.0000010000,-0.0000010000,-4.5856100686,-4.9117736175,-0.0062617475,-0.0000010000
13,-13.8155105580,-0.0000010000,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-12.2048091308,-0.0000010000,-3.7369934980,-0.0000010000,-0.0000010000,-11.5187981589,-13.1456413091,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-8.3768818606,-10.1428091033,-8.0651932171,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000883781,-0.0000010000,-7.7290560564,-0.0000010000,-3.8745046207,-0.0000010000,-8.3191491611,-0.0000010000,-7.9948779407,-8.0447467025,-0.0143349853,-7.3017084808,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-6.3605357645,-0.0000010000,-0.0062222004,-4.4870364019,-6.3571116586,-0.0000010000,-4.9075989215,-0.0066777656,-4.7656775919
14,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-13.7315646895,-0.0000010000,-0.0000057367,-3.1189174877,-0.0000051457,-13.8155105580,-13.1451619853,-13.1252570629,-4.1683855864,-3.3902997182,-0.0000010000,-3.8023588945,-11.6818514817,-10.1383839765,-3.1272294802,-0.0000010000,-0.0018363153,-0.8902607206,-0.0000883781,-0.0000010000,-9.1663964191,-0.0000027929,-0.0000010000,-0.0000010000,-8.3192203366,-5.5192027588,-0.0000010000,-8.0444769143,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0013566217,-6.4713451362,-0.0000010000,-0.0000010000,-0.0011486962,-6.0836473541,-5.0612816117,-0.0000010000,-4.8166966244,-0.0063165613,-4.7775478979
15,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-13.8155105580,-0.0000010000,-0.0000016437,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-0.6673447548,-6.7253832043,-7.9297095505,-0.0000010000,-0.0000010000,-7.1433166832,-6.4639797764,-0.0000010000,-0.0000010000,-0.0023678579,-0.0000010000,-0.0000883791,-0.0000010000,-9.1681853237,-0.0000010000,-0.0000010000,-0.0000010000,-10.0767314835,-0.0000010000,-7.9901711150,-5.0614566700,-13.8155105580,-7.2995038941,-2.3622428557,-2.3599624909,-0.0013573243,-6.5167124825,-6.3619613708,-0.0000010000,-0.0057654292,-0.0000010000,-5.2780778545,-4.1703170857,-3.9500812542,-0.1283057810,-3.5606775958
16,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-0.0000010000,-10.1255225456,-0.0000010000,-9.4121431346,-12.1377267274,-0.0000081285,-13.8155105580,-13.1456413088,-2.3716841144,-7.6057059574,-9.7293621778,-0.0000010000,-11.7623468633,-7.3211878296,-6.7136164029,-0.0000010000,-0.0065400359,-6.2395655338,-10.9216088160,-0.0014784921,-4.0903137055,-9.1681577747,-0.0000010000,-6.0671740772,-0.0000017202,-0.0000010000,-0.0000010000,-0.0000010000,-8.0448920079,-0.0030710186,-7.3238481540,-0.0000010000,-1.9184871596,-0.0013566387,-5.2576349582,-6.3625831472,-0.0749489667,-0.0057812031,-4.2301449755,-6.4009857571,-0.0001938894,-1.4496316941,-12.8322298205,-4.8229953956
17,-13.8155105580,-6.3973628402,-0.0000010000,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-13.8155105580,-13.1456413091,-0.0000010000,-0.0000019427,-0.0000010000,-0.0000010000,-5.8029707070,-5.4698638580,-10.1425968728,-11.1551038192,-0.0000010000,-0.0000515611,-0.0000010000,-0.0000883781,-0.0000010000,-9.1438338933,-0.0000010000,-7.9620904090,-0.0000010000,-8.3192432335,-11.9333186145,-7.9948328297,-4.0287371799,-13.8155105580,-7.3001615302,-0.0000010000,-1.3785630574,-0.0013715417,-0.0000010000,-4.1986391910,-6.4160967561,-0.0011465890,-3.2517383603,-3.4644247827,-3.6676415666,-3.7746474964,-0.0713381333,-4.7421595216
18,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000036319,-10.9577537824,-13.1456403027,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-9.2494388711,-0.0000010000,-0.0000010000,-11.2821099978,-0.0000010000,-0.0004982292,-0.0000010000,-9.1680357329,-0.0000010000,-0.0000010000,-0.0000010000,-6.9157215666,-0.0000027730,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-0.0002086315,-0.0000070736,-0.0013694427,-0.0000010000,-6.3617782044,-0.0000010000,-0.0011504621,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-4.6433791170
19,-0.0000010000,-13.8155105580,-0.0000010000,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-13.8155105580,-12.3781189044,-0.0000010000,-13.8155105580,-13.1456413091,-11.6128632136,-0.0034613385,-10.8233897155,-11.4155647071,-0.0000010000,-11.7428109874,-0.0000010000,-10.2819144722,-8.1817718515,-0.0001199233,-10.2593850340,-0.0000883781,-9.8094115205,-9.1682391218,-6.1724799687,-0.0000010000,-9.6696316110,-8.3196203393,-8.2671653933,-6.9147597051,-8.0449090668,-0.0006435178,-7.3017379559,-3.9607638903,-6.7148410815,-0.0013561289,-6.5146677306,-13.7265948810,-3.2306071589,-0.0059398263,-6.0853782613,-6.4149704192,-0.0000010000,-4.9359767448,-0.0061523880,-4.8554333401
20,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-8.6688229011,-0.0000010000,-0.0000010000,-10.2190984416,-13.8155105580,-6.5302252899,-6.0461276894,-6.1366726062,-0.0000010000,-0.0000010000,-9.6807616966,-6.0617804465,-0.0000010000,-0.0000883781,-0.0000010000,-9.1347727624,-0.0000010000,-8.0088626591,-1.9317554521,-8.3192597587,-0.0000010000,-7.9948660034,-0.0000010000,-0.0006435473,-7.3014463579,-6.8211591184,-0.0000010000,-0.0013565795,-6.5141626579,-4.7239529184,-0.0000010000,-0.0284355109,-0.0058994029,-0.0000010000,-5.4942529372,-4.8991598419,-2.8701459808,-4.7739534542
21,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000351272,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-10.9586086000,-11.6230689475,-0.0000010000,-0.0000010000,-0.0000010000,-3.7537873319,-4.7143121897,-0.0000010000,-0.0000010000,-0.0000010000,-10.0803489843,-13.8155105580,-0.0000028740,-8.5512243147,-9.8093965533,-9.1640331938,-0.0000010000,-7.2345386875,-0.0000010000,-0.0000010000,-0.0000010000,-6.3419965148,-8.0442531441,-13.8155105580,-7.3003860117,-5.3464217863,-0.0000010000,-0.0067541818,-6.5133181629,-6.3800138613,-0.0000055363,-0.1897534547,-0.0000010000,-4.3452247209,-10.5293376507,-4.8673870789,-0.0532713550,-4.7617666914
22,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-7.4816673249,-0.0000010000,-5.0768082874,-0.0000010000,-0.0000010000,-13.1084190607,-13.1456413091,-3.9650213582,-0.5240554922,-8.0449334007,-0.0000010000,-7.4077533164,-0.0000010000,-0.0000010000,-5.2995942706,-5.5654323308,-0.0441505463,-0.0000010000,-0.0000883783,-9.8090091474,-0.0000010000,-12.7905549903,-3.7009379912,-0.0000010000,-8.3192341619,-3.2688362460,-7.9948001560,-0.0000010000,-0.0006435184,-7.2994231583,-13.8155105580,-3.4623119251,-0.0013592214,-6.5138291486,-3.8540770985,-0.1755596524,-0.0011354621,-6.0803272166,-0.0000010000,-5.4993236708,-0.0649211652,-0.0070708795,-3.0532520152
23,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-0.0000010000,-13.8155105580,-13.3940751604,-0.0000010000,-0.0002234268,-0.0000010000,-0.0000010000,-13.8155105580,-5.7761627726,-0.0000010000,-0.0000010000,-0.0000010000,-7.7506678145,-13.8155105580,-0.0000010000,-0.0007395658,-0.0000010000,-9.1679642078,-0.0032630981,-0.0000010000,-1.5689075530,-0.0000010000,-0.0000010000,-6.4064283842,-0.0000010000,-0.0000010000,-7.3019215751,-4.1020272996,-0.0345570855,-13.8155105580,-6.5109352726,-6.3618777433,-0.0000010000,-11.4026364127,-0.0000010000,-6.3971007231,-5.4975035393,-4.9025211637,-13.8155105580,-4.7516873258
24,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-2.4844298185,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-11.0454250295,-11.8940963282,-13.8155105580,-0.0000010000,-8.2515366118,-8.4174829479,-10.0621680612,-0.0000010000,-0.0000010000,-0.0000010000,-0.0068599751,-0.0000012148,-13.8155105580,-9.8089355163,-7.5783293529,-0.0000010000,-9.6368564907,-4.4650854607,-6.8084456291,-4.0467833363,-0.0000010000,-8.0444796957,-0.0075458485,-0.0000010000,-5.0998865426,-0.0152755052,-0.0013561602,-6.5191391959,-0.0000010000,-3.4573897428,-0.0109924647,-0.0000065558,-0.0000010000,-2.1474391463,-3.5336920805,-0.0065613730,-4.8649507566
25,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-9.7262699849,-0.0000010000,-5.2003076954,-0.0000010000,-0.0000010000,-13.8155105580,-13.1456413025,-7.5545671443,-0.0000010000,-13.8155105580,-11.5915413247,-6.1343284681,-11.7427732288,-0.0000010000,-0.0000010000,-8.1208733859,-3.6578426157,-13.8155105580,-13.8155105580,-7.3207707434,-9.1599633689,-0.0000010000,-0.0013942508,-0.2299536027,-6.9933335673,-0.0000010000,-7.9943629518,-0.0000010000,-0.0006435043,-7.3020853051,-2.0087646920,-0.0000010000,-0.0132395283,-6.5152855378,-6.3626446446,-6.4819190780,-0.0669572759,-6.0838276172,-2.0928864138,-4.1992673024,-4.9164626177,-0.0066123456,-4.7741726968
26,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-13.8155105580,-13.8155105580,-0.0011296847,-0.0000010000,-0.0000010000,-10.3552036329,-13.1456413059,-0.0000062790,-0.0000010000,-9.5924669948,-10.9114478188,-7.4527254637,-11.7424256869,-0.0000010000,-0.0000010000,-9.4169347427,-13.8155105580,-4.2157628414,-0.0000883795,-9.8094134287,-7.5399352441,-0.0000010000,-6.2601452129,-0.0077382502,-8.3192440563,-6.3348742392,-0.0000010000,-6.4951480002,-0.0021089065,-7.3015268332,-13.0390026597,-1.1733048357,-0.0013577718,-6.5149204460,-6.3625152383,-3.4464714240,-0.0011352834,-6.0750496691,-4.7965668656,-5.4899005835,-4.9186420552,-0.0924071433,-2.2745111110
27,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-10.8211406835,-0.0000010000,-4.1589729763,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-3.2236816503,-4.4227328554,-13.8122833028,-0.0000010000,-12.4467883656,-6.7672736393,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000514986,-13.8155105580,-0.0021039902,-7.9209699207,-9.1681158326,-0.0000010000,-8.4317092937,-2.3303038049,-0.0000010000,-6.4372417988,-0.0000010000,-8.0445948157,-0.0076189140,-7.2820936723,-6.8265593600,-3.2693637925,-0.0858285707,-6.5247362546,-6.3628059516,-1.0107855979,-13.8155105580,-2.0202485128,-6.3990317822,-1.9320545277,-4.9218247389,-0.0064085846,-2.7822840196
28,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-9.0180485783,-0.0000010000,-0.0000051123,-13.8155105580,-0.0000010000,-10.7669750649,-13.8155105580,-10.9662502493,-11.2793328288,-0.0000010000,-11.7428073864,-0.0000010000,-2.9342484467,-7.2644140048,-0.7792204391,-7.2984188686,-0.0000883781,-9.8094135566,-9.1034913412,-0.0000010000,-5.5061499851,-4.3158934869,-7.0825905592,-2.4208871719,-0.0000010000,-6.5991850750,-0.0016014423,-7.3019703634,-6.8268373816,-2.0414400721,-0.0013579618,-6.5108209629,-6.3623028761,-0.0000010000,-0.0011395216,-6.0749124016,-0.0000010000,-5.5038575626,-4.9182306529,-10.5258833019,-4.8315021904
29,-13.8155105580,-0.0000010000,-0.0000010000,-13.8155105580,-13.8155105580,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-13.8155105580,-0.0000010000,-0.0000066303,-13.8155105580,-11.3065920201,-4.5435142019,-13.1199354737,-10.8893040679,-12.7964615706,-7.1260431661,-11.7427557047,-0.0000010000,-0.0000438080,-6.8043658426,-0.0002172891,-8.9769536073,-0.0000883781,-5.8977196100,-9.1599402611,-0.0000010000,-0.0000010000,-13.8155105580,-6.8716359236,-5.5939899753,-7.9948386080,-8.0425448261,-0.0006441527,-7.3021186528,-0.0000010000,-3.1990024378,-0.0013566472,-6.5146797110,-6.3531701738,-1.8209208616,-0.0011352826,-3.2406592821,-6.3903050222,-5.5053182260,-4.9317154386,-0.0803909269,-4.8387268817
30,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-11.2725246830,-0.0000010000,-13.8155105580,-13.8155105580,-0.0170186717,-13.8155105580,-11.3304871000,-13.2022301162,-13.8155105580,-12.2193349717,-9.3793765539,-13.8155105580,-11.7428109888,-7.8920667683,-8.3386259312,-4.4182517955,-0.0000515475,-10.2222758750,-0.0283507927,-9.8094136700,-9.1682344142,-9.1124084981,-9.6409164819,-5.7981704879,-8.3192443721,-9.4446705146,-7.9948329361,-8.0449143379,-0.0006435111,-7.3020643399,-5.3098633880,-6.7050675734,-0.0013583457,-6.5149038048,-6.3612052348,-0.0000010000,-0.0011348957,-5.1087376970,-6.4138649418,-4.2751077499,-4.9359545369,-0.0860468268,-3.2902307134
31,-13.8155105580,-0.0000010000,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-8.1594053357,-0.0000010000,-0.0000010000,-13.8155105580,-13.1455883528,-0.8582399662,-3.0242866154,-12.0871686143,-11.1795377817,-7.0684031481,-9.6812055729,-0.0000010000,-7.9962986114,-5.3793802284,-0.0037645231,-8.3977070349,-0.0000883781,-9.8094135290,-9.1641239076,-7.3993079597,-8.4270686543,-0.0000010000,-8.3192443152,-1.3209680912,-5.6582492859,-8.0447745043,-0.0006435187,-7.2986292942,-4.9168535001,-0.7366254789,-0.0013561656,-6.5156247880,-6.3626172933,-4.1177423395,-0.0049395546,-5.1070171665,-6.3613806596,-5.5032204036,-4.9210973861,-0.0064353543,-0.1137733869
32,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0135836074,-0.0000010000,-0.0000010000,-13.8155105580,-13.1456412765,-7.7570957269,-13.0928359680,-8.3709144806,-11.2431390235,-13.8155105580,-9.9271417335,-0.0000010000,-7.8759525702,-0.0000010000,-0.0000528498,-10.5612539292,-0.0000883781,-9.8094127630,-9.1681063897,-0.0006917802,-9.6410935735,-9.9211017246,-8.3192432267,-0.0000010000,-7.9948386992,-8.0447131006,-0.0006435183,-7.3022214995,-6.8210196835,-3.6933645238,-0.0013565700,-6.5139875866,-6.3643918726,-6.4980242225,-0.0011356179,-6.0698238316,-6.4102512206,-4.5674848730,-4.9114211668,-0.3878046095,-3.4881482384
33,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-10.0728407862,-0.0000010000,-13.8155105580,-0.0000010000,-0.0000010000,-13.8155105580,-13.1456413091,-10.9429564336,-11.6869407539,-10.8835991683,-11.3864867883,-7.4571221623,-9.7760030245,-0.0000010000,-6.3978790585,-6.3671759922,-0.0006798649,-8.5552743236,-0.0005587481,-9.8093985774,-7.4732410461,-0.0000010000,-8.5956650344,-4.9344264757,-0.0000010000,-6.8876774784,-7.9948921124,-7.9601465349,-0.0006435068,-7.3021073084,-6.8191661869,-4.9570211911,-0.0013604831,-6.5147694576,-6.3628497922,-6.4983152627,-0.0091074547,-6.0847873864,-5.5155172469,-0.0000010000,-2.7194302268,-0.0063020543,-3.0518216893
